order_id,ord_id,customer_id,cust_id,order_date,order_datetime,product_id,item_id,quantity,qty,unit_price,price,total_amount,order_total,shipping_cost,tax,discount,status,order_status,payment_method,shipping_address,notes,tracking_number,,,,
ORD_00383,383,233,CUST_0233,10-04-2023,2023-04-07T06:36:00.000Z,PROD_001,95,3,1,199.03,142.06,474.29,365.27,0,3.3,0,returned,CANCELLED,bank_transfer,240 Main St,Special delivery instructions,,,,,
ORD_00384,384,301,CUST_0301,15-04-2023,2023-08-17T05:07:00.000Z,PROD_018,114,6,2,376.13,126.46,879.64,797.79,0,49.98,3.42,returned,processing,cash,7652 Pine Rd,Special delivery instructions,TRK476283,,,,
ORD_00385,385,3,CUST_0003,06-05-2023,,PROD_117,33,5,5,370.24,22.12,585.01,326.26,19.43,16.41,0,returned,processing,paypal,1088 Oak Ave,,TRK662361,,,,
ORD_00386,386,389,CUST_0389,1/17/2023,2023-10-16T21:51:00.000Z,PROD_165,148,9,3,451.07,404.66,962.71,650.76,0,48.16,0,returned,SHIPPED,debit_card,563 Oak Ave,,TRK213971,,,,
ORD_00387,387,469,CUST_0469,10/18/2023,2023-08-12T15:59:00.000Z,PROD_083,25,1,1,310.4,197.64,855.56,568.15,19.54,3.99,26.91,,returned,cash,6102 Pine Rd,Special delivery instructions,,,,,
ORD_00388,388,121,CUST_0121,01-02-2023,2023-03-28T12:20:00.000Z,PROD_124,105,9,4,97.6,273.4,866.7,676.83,0,17.4,31.04,processing,SHIPPED,bank_transfer,3117 Main St,,TRK522549,,,,
ORD_00389,389,261,CUST_0261,1/27/2023,,PROD_133,140,2,4,182.61,84.89,952.44,652.58,24.76,13.54,0,CANCELLED,CANCELLED,credit_card,4906 Oak Ave,,,,,,
ORD_00390,390,18,CUST_0018,8/24/2023,2023-11-19T09:09:00.000Z,PROD_043,152,4,3,261.08,383.34,416.5,208.98,10.06,2.53,0,delivered,pending,debit_card,3923 Main St,,TRK365756,,,,
ORD_00391,391,78,CUST_0078,31-01-2023,2023-02-25T14:37:00.000Z,PROD_110,154,6,5,426.26,296.82,465.8,729.27,20.68,20.62,0,delivered,pending,paypal,7697 Pine Rd,,,,,,
ORD_00392,392,319,CUST_0319,12-11-2023,2023-04-06T09:30:00.000Z,PROD_160,52,2,2,194.17,303.48,790.58,660.11,0,18.33,0,CANCELLED,SHIPPED,credit_card,8924 Main St,,TRK557723,,,,
ORD_00393,393,121,CUST_0121,6/18/2023,,PROD_120,141,7,3,457.07,215.44,1038.72,160.83,0,41.02,0,delivered,CANCELLED,debit_card,2915 Main St,,,,,,
ORD_00394,394,343,CUST_0343,12/14/2023,2023-05-01T01:05:00.000Z,PROD_120,28,3,1,128.44,252.07,487.38,722.4,24.6,28.09,0,pending,pending,bank_transfer,4935 Pine Rd,,TRK792206,,,,
ORD_00395,395,238,CUST_0238,5/13/2023,2023-02-16T06:00:00.000Z,PROD_094,95,9,2,363.61,226.24,682.28,641.32,0,37.52,7.93,returned,SHIPPED,credit_card,1924 Pine Rd,,,,,,
ORD_00396,396,297,CUST_0297,15-05-2023,2023-12-06T15:10:00.000Z,PROD_150,105,3,3,455.7,399.46,681.2,257,0,4.65,26.54,pending,delivered,credit_card,9027 Main St,Special delivery instructions,,,,,
ORD_00397,397,287,CUST_0287,1/21/2023,2023-08-23T20:33:00.000Z,PROD_194,82,5,2,478.87,230.72,196.75,107.15,8.72,33.38,9.7,,pending,paypal,6875 Main St,,,,,,
ORD_00398,398,219,CUST_0219,04-10-2023,2023-12-03T18:59:00.000Z,PROD_156,151,5,4,295.36,190.19,674.01,690.3,9.94,34.08,0,CANCELLED,CANCELLED,bank_transfer,6631 Oak Ave,,TRK370335,,,,
ORD_00399,399,205,CUST_0205,8/27/2023,2023-07-19T19:02:00.000Z,PROD_193,193,6,1,70.08,250.94,895.91,231.93,0,45.77,0,SHIPPED,delivered,credit_card,8124 Pine Rd,,,,,,
ORD_00400,400,214,CUST_0214,06-08-2023,2023-03-02T07:51:00.000Z,PROD_167,36,3,1,374.82,317.83,1001.55,542.17,14.36,47.59,0,pending,,cash,1436 Pine Rd,,TRK631539,,,,
ORD_00401,401,421,CUST_0421,19-11-2023,,PROD_122,116,2,4,385.84,15.1,869.55,516.45,20.09,18.99,0,delivered,pending,debit_card,8230 Oak Ave,,,,,,
ORD_00402,402,129,CUST_0129,6/21/2023,,PROD_150,31,10,5,494.02,388.33,872.07,275.27,15.16,34.29,0,,CANCELLED,paypal,7668 Main St,,,,,,
ORD_00403,403,16,CUST_0016,11-03-2023,,PROD_170,172,5,4,148.14,186.87,917.96,284.32,9.53,18.37,0,pending,processing,debit_card,2294 Oak Ave,,TRK388564,,,,
ORD_00404,404,370,CUST_0370,07-03-2023,2023-11-20T15:09:00.000Z,PROD_016,120,3,1,302.26,263.38,641.49,296.71,16.82,38.66,0,returned,CANCELLED,bank_transfer,18 Main St,,,,,,
ORD_00405,405,318,CUST_0318,,2023-06-19T22:42:00.000Z,PROD_112,147,4,4,412.12,384.7,191.42,548.45,15.53,19.9,0,pending,pending,bank_transfer,266 Oak Ave,,TRK618554,,,,
ORD_00406,406,360,CUST_0360,,2023-03-20T04:56:00.000Z,PROD_188,112,2,4,243.4,391.44,463.61,324.27,9.69,18.16,0,pending,processing,debit_card,9857 Oak Ave,,TRK808698,,,,
ORD_00407,407,342,CUST_0342,13-12-2023,,PROD_145,81,3,4,167.59,308.68,614.01,98.08,24.91,10.44,28.2,processing,CANCELLED,cash,5447 Main St,Special delivery instructions,TRK516047,,,,
ORD_00408,408,107,CUST_0107,21-01-2023,,PROD_188,154,6,1,338.13,110.26,449.51,323.01,0,2.59,48.43,processing,SHIPPED,debit_card,3720 Main St,,,,,,
ORD_00409,409,150,CUST_0150,24-08-2023,,PROD_194,118,3,2,214.86,204.57,764.26,725.54,17.23,47.96,0,pending,processing,cash,2169 Main St,Special delivery instructions,,,,,
ORD_00410,410,449,CUST_0449,4/28/2023,,PROD_082,84,5,2,509.3,80.52,245.46,502.39,24.01,51.9,0,,,cash,3712 Main St,,,,,,
ORD_00411,411,105,CUST_0105,12/27/2023,2023-03-20T07:07:00.000Z,PROD_096,89,5,2,290.55,403.13,89.45,481.09,6.93,45.04,0,returned,returned,paypal,4575 Main St,Special delivery instructions,TRK754629,,,,
ORD_00412,412,474,CUST_0474,2/26/2023,,PROD_150,140,3,1,410.25,132.94,343.66,340.04,17.97,49.97,47.52,returned,,cash,1839 Oak Ave,,,,,,
ORD_00413,413,264,CUST_0264,09-03-2023,2023-04-14T23:34:00.000Z,PROD_086,40,4,2,23.89,58.95,699.85,791.55,0,33.36,0,SHIPPED,processing,credit_card,6374 Pine Rd,,,,,,
ORD_00414,414,238,CUST_0238,,2023-09-10T12:21:00.000Z,PROD_158,134,7,1,402.61,71.87,404.08,276.97,0,51.28,0,SHIPPED,pending,paypal,9262 Main St,Special delivery instructions,TRK433619,,,,
ORD_00415,415,208,CUST_0208,3/26/2023,2023-05-16T06:52:00.000Z,PROD_163,36,10,5,10.82,36.6,916.05,293.19,5.03,17.81,0,processing,CANCELLED,debit_card,7682 Main St,,TRK286034,,,,
ORD_00416,416,200,CUST_0200,09-05-2023,2023-02-16T03:17:00.000Z,PROD_041,188,6,5,491.28,326.51,756.22,764.52,7.09,50.53,0,,SHIPPED,credit_card,6635 Pine Rd,,TRK586346,,,,
ORD_00417,417,464,CUST_0464,10/25/2023,2023-08-13T04:27:00.000Z,PROD_046,197,2,4,433.39,138.45,217.14,561.93,24.55,37.95,0,delivered,pending,credit_card,7066 Main St,Special delivery instructions,,,,,
ORD_00418,418,171,CUST_0171,3/16/2023,,PROD_076,169,7,5,348.89,365.36,616.07,563.92,5.16,22.38,0,,pending,bank_transfer,8009 Oak Ave,,TRK503225,,,,
ORD_00419,419,222,CUST_0222,9/17/2023,2023-12-03T02:11:00.000Z,PROD_109,2,4,5,57.54,385.48,314.96,762.08,0,31.03,0,CANCELLED,returned,paypal,8074 Main St,Special delivery instructions,,,,,
ORD_00420,420,500,CUST_0500,12-08-2023,2023-04-15T14:19:00.000Z,PROD_155,129,2,1,312.77,58,492.63,119.71,24.51,24.61,38.97,SHIPPED,processing,debit_card,599 Oak Ave,,,,,,
ORD_00421,421,56,CUST_0056,11/13/2023,2023-05-12T10:52:00.000Z,PROD_105,3,6,2,362.57,70.93,727.01,186.96,0,17.45,34.46,,CANCELLED,cash,3365 Pine Rd,,,,,,
ORD_00422,422,142,CUST_0142,10-11-2023,,PROD_046,108,5,4,102.33,45.31,332.93,361.87,17.1,15.5,35.5,CANCELLED,pending,debit_card,5912 Main St,,,,,,
ORD_00423,423,163,CUST_0163,26-10-2023,2023-07-24T04:42:00.000Z,PROD_054,18,1,4,17.68,25.84,998.73,101.15,16.8,19.73,0,returned,CANCELLED,credit_card,4095 Oak Ave,,TRK612708,,,,
ORD_00424,424,278,CUST_0278,22-02-2023,,PROD_051,156,8,3,78.13,413.64,324.3,424.58,22.96,4.89,0,processing,CANCELLED,paypal,9733 Pine Rd,,,,,,
ORD_00425,425,50,CUST_0050,13-12-2023,2023-08-09T07:50:00.000Z,PROD_014,11,7,4,204.97,377.65,232.66,386.95,22.1,51.48,5.98,returned,delivered,paypal,2446 Oak Ave,,,,,,
ORD_00426,426,147,CUST_0147,09-04-2023,2023-08-01T12:34:00.000Z,PROD_057,195,8,2,255.49,410.23,72.1,668.3,0,45.26,0,SHIPPED,delivered,credit_card,8256 Pine Rd,,,,,,
ORD_00427,427,128,CUST_0128,06-06-2023,2023-06-19T20:22:00.000Z,PROD_034,15,4,1,452.93,105.91,650.89,53.35,8.05,24.77,32.1,,processing,credit_card,7109 Oak Ave,,TRK352481,,,,
ORD_00428,428,38,CUST_0038,18-10-2023,,PROD_174,150,7,5,174.14,328.95,924.64,120.58,22.36,8.04,0,SHIPPED,,credit_card,1042 Pine Rd,,,,,,
ORD_00429,429,299,CUST_0299,07-11-2023,2023-08-01T20:29:00.000Z,PROD_027,12,2,1,410.37,379.22,703.77,712.41,18.56,30.08,6.53,CANCELLED,returned,bank_transfer,6346 Oak Ave,,TRK789635,,,,
ORD_00430,430,20,CUST_0020,05-04-2023,2023-09-24T21:22:00.000Z,PROD_130,179,1,2,97.23,59.91,617.89,335.87,8.36,25.83,5.92,returned,delivered,cash,4155 Pine Rd,,TRK920881,,,,
ORD_00431,431,292,CUST_0292,6/14/2023,,PROD_009,107,2,4,216.51,232.5,890.04,99.27,0,24.38,0,returned,SHIPPED,cash,3331 Oak Ave,,TRK954889,,,,
ORD_00432,432,236,CUST_0236,4/16/2023,2023-12-02T19:12:00.000Z,PROD_053,66,8,4,333.51,206.4,207.14,443.73,9.78,19.67,0,SHIPPED,,cash,8341 Oak Ave,,,,,,
ORD_00433,433,416,CUST_0416,,,PROD_146,157,9,5,143.49,163.05,869.74,544.14,5.83,19.61,0,processing,returned,bank_transfer,4524 Pine Rd,Special delivery instructions,TRK191294,,,,
ORD_00434,434,498,CUST_0498,25-12-2023,,PROD_020,7,4,2,59.68,104.37,185.7,257.02,0,37.2,0,delivered,delivered,bank_transfer,7135 Main St,,,,,,
ORD_00435,435,82,CUST_0082,,2023-03-16T02:13:00.000Z,PROD_048,111,2,4,373.08,396.37,965.05,727.83,0,23.42,10.26,processing,,debit_card,5340 Main St,,TRK917112,,,,
ORD_00436,436,125,CUST_0125,02-10-2023,2023-03-12T02:47:00.000Z,PROD_169,4,9,5,178.07,100.79,362.05,832.39,0,40.81,0,pending,returned,bank_transfer,57 Pine Rd,,,,,,
ORD_00437,437,358,CUST_0358,05-05-2023,,PROD_017,29,9,2,500.07,160.72,512.5,104.97,23.67,11.59,0,,returned,bank_transfer,4421 Pine Rd,,,,,,
ORD_00438,438,404,CUST_0404,08-06-2023,2023-03-25T05:52:00.000Z,PROD_170,148,7,3,129.74,100.57,1015.23,372.77,0,31.27,0,,processing,cash,7735 Main St,,,,,,
ORD_00439,439,297,CUST_0297,07-06-2023,2023-10-31T19:15:00.000Z,PROD_035,57,3,2,425.09,21.19,375.43,111.93,0,15.56,3.56,,delivered,paypal,2003 Main St,Special delivery instructions,TRK433839,,,,
ORD_00440,440,370,CUST_0370,11-09-2023,2023-01-19T05:58:00.000Z,PROD_150,129,6,4,405.19,260.94,308.13,155.46,0,17.51,0,,returned,cash,8769 Oak Ave,Special delivery instructions,,,,,
ORD_00441,441,331,CUST_0331,08-08-2023,2023-04-13T03:00:00.000Z,PROD_156,158,7,3,432.29,25.28,473.33,500.25,13.99,14.19,0,returned,CANCELLED,paypal,5348 Main St,,,,,,
ORD_00442,442,327,CUST_0327,,2023-03-12T17:42:00.000Z,PROD_129,2,5,5,178.22,214.04,499.69,48.43,16.78,34.46,0,,processing,credit_card,1216 Pine Rd,,TRK439825,,,,
ORD_00443,443,280,CUST_0280,2/23/2023,2023-03-04T09:58:00.000Z,PROD_003,56,7,4,337.83,254.86,589.72,688.37,0,33.16,0,returned,,debit_card,8350 Pine Rd,,,,,,
ORD_00444,444,132,CUST_0132,12/17/2023,2023-01-06T21:05:00.000Z,PROD_013,173,6,2,456.74,78.04,869.34,69.1,21.15,12.35,40.88,,delivered,cash,6592 Main St,Special delivery instructions,,,,,
ORD_00445,445,474,CUST_0474,17-04-2023,,PROD_053,117,2,1,445.32,366.89,66.42,579.05,15.13,22.64,0,returned,,cash,2119 Pine Rd,,TRK447265,,,,
ORD_00446,446,364,CUST_0364,3/26/2023,,PROD_036,104,5,2,114.9,105.59,701.64,161.07,0,44.53,0,delivered,,debit_card,502 Pine Rd,Special delivery instructions,TRK165589,,,,
ORD_00447,447,311,CUST_0311,05-07-2023,,PROD_141,126,1,1,333.34,272.14,142.91,221.78,0,48.78,0,CANCELLED,returned,paypal,3650 Pine Rd,Special delivery instructions,TRK592588,,,,
ORD_00448,448,119,CUST_0119,9/18/2023,2023-08-08T22:53:00.000Z,PROD_193,156,4,5,309.48,334.69,472.87,787.6,16.96,43.92,0,,processing,bank_transfer,8125 Oak Ave,,,,,,
ORD_00449,449,30,CUST_0030,26-01-2023,2023-02-10T05:41:00.000Z,PROD_162,69,2,2,124.31,44.15,438.54,380.99,0,35.29,31.79,CANCELLED,pending,credit_card,3592 Oak Ave,Special delivery instructions,,,,,
ORD_00450,450,421,CUST_0421,7/13/2023,2023-10-12T08:01:00.000Z,PROD_064,70,2,1,493.32,196.86,882.29,675.16,22.02,11.75,0,pending,,credit_card,5372 Main St,Special delivery instructions,TRK368888,,,,
ORD_00451,451,184,CUST_0184,,,PROD_039,194,9,3,16.62,112.46,872.72,650.46,8.12,2.41,39.5,processing,SHIPPED,cash,1448 Pine Rd,,,,,,
ORD_00452,452,249,CUST_0249,21-03-2023,2023-11-16T14:49:00.000Z,PROD_029,153,6,5,444.55,311.37,545.55,718.62,19.77,37.31,0,pending,CANCELLED,debit_card,6183 Main St,,,,,,
ORD_00453,453,410,CUST_0410,11-02-2023,2023-10-05T02:50:00.000Z,PROD_112,65,4,4,220.72,148.75,665.76,502.71,0,18.82,0,CANCELLED,SHIPPED,credit_card,320 Pine Rd,,,,,,
ORD_00454,454,246,CUST_0246,04-02-2023,2023-03-03T07:43:00.000Z,PROD_088,196,3,4,303.45,65,296.43,804.01,22.18,3.41,0,CANCELLED,SHIPPED,bank_transfer,1072 Main St,,,,,,
ORD_00455,455,426,CUST_0426,9/15/2023,,PROD_150,45,8,2,49.37,166.18,656.81,252.59,9.12,16.93,0,processing,delivered,bank_transfer,9629 Main St,,,,,,
ORD_00456,456,44,CUST_0044,11-07-2023,,PROD_038,44,7,5,508.58,180.76,646.77,838.29,21.79,12.95,10.51,,delivered,debit_card,785 Pine Rd,,TRK474287,,,,
ORD_00457,457,225,CUST_0225,,2023-12-20T07:50:00.000Z,PROD_191,48,10,1,444.05,408.09,274.42,702,10.16,26.09,46.91,SHIPPED,CANCELLED,credit_card,2606 Pine Rd,Special delivery instructions,TRK665781,,,,
ORD_00458,458,280,CUST_0280,9/16/2023,2023-06-03T18:21:00.000Z,PROD_100,36,3,5,95.98,344.53,290.98,306.98,0,34.42,0,SHIPPED,SHIPPED,cash,2035 Oak Ave,,,,,,
ORD_00459,459,289,CUST_0289,09-11-2023,,PROD_038,74,3,1,230.95,374.48,731.88,629.03,9.65,7.79,35.63,,processing,debit_card,3576 Oak Ave,Special delivery instructions,,,,,
ORD_00460,460,473,CUST_0473,10-01-2023,2023-06-18T04:52:00.000Z,PROD_164,43,8,3,44.8,331.95,969.63,565.07,14.48,28.36,21.75,pending,CANCELLED,paypal,5795 Oak Ave,,,,,,
ORD_00461,461,183,CUST_0183,22-01-2023,2023-02-11T13:38:00.000Z,PROD_132,36,5,3,497.96,28.15,544.97,363.11,19.27,45.35,0,returned,,bank_transfer,9476 Pine Rd,,TRK999406,,,,
ORD_00462,462,153,CUST_0153,04-10-2023,2023-01-10T04:54:00.000Z,PROD_190,61,7,3,302.91,200.87,317.39,319.85,7.8,40.35,0,,SHIPPED,cash,2295 Pine Rd,,TRK513814,,,,
ORD_00463,463,461,CUST_0461,24-04-2023,2023-04-10T23:44:00.000Z,PROD_033,165,5,2,246.2,46.03,383.97,611.94,15.08,18.54,1.05,processing,,cash,2523 Main St,,TRK913874,,,,
ORD_00464,464,485,CUST_0485,1/17/2023,2023-05-01T01:49:00.000Z,PROD_037,3,4,4,502.76,36.31,255.73,82.14,11.96,3.11,0,delivered,CANCELLED,cash,3532 Oak Ave,,,,,,
ORD_00465,465,462,CUST_0462,5/23/2023,2023-05-12T01:15:00.000Z,PROD_189,96,5,5,466.07,315.02,766.33,560.71,14.44,3.89,4.67,,delivered,paypal,4637 Oak Ave,,TRK194845,,,,
ORD_00466,466,359,CUST_0359,16-09-2023,2023-05-24T06:42:00.000Z,PROD_041,65,3,4,427.24,71.5,298.49,433,20.74,45.42,0,pending,CANCELLED,paypal,2981 Main St,,,,,,
ORD_00467,467,5,CUST_0005,11/18/2023,2023-09-18T15:36:00.000Z,PROD_151,73,5,3,461.94,85.31,1040.16,150.21,14.94,36.44,27.23,CANCELLED,returned,cash,581 Oak Ave,Special delivery instructions,,,,,
ORD_00468,468,343,CUST_0343,23-12-2023,2023-01-12T10:00:00.000Z,PROD_097,91,4,1,395.12,270.45,629.75,107.19,0,17.51,0,SHIPPED,processing,credit_card,1553 Pine Rd,,TRK582909,,,,
ORD_00469,469,437,CUST_0437,,2023-07-12T19:56:00.000Z,PROD_106,75,4,2,377.09,336.03,952.2,779.95,19.59,22.58,47.45,,processing,bank_transfer,6001 Oak Ave,Special delivery instructions,,,,,
ORD_00470,470,449,CUST_0449,9/26/2023,2023-08-11T08:43:00.000Z,PROD_122,161,7,1,296.18,337.1,834.38,303.21,6.68,51.88,0,processing,delivered,debit_card,4917 Oak Ave,,TRK728209,,,,
ORD_00471,471,111,CUST_0111,20-07-2023,2023-02-14T17:10:00.000Z,PROD_107,3,7,4,179.05,112.33,897.64,50.34,9.64,41.31,41.21,delivered,returned,paypal,3149 Oak Ave,,,,,,
ORD_00472,472,370,CUST_0370,5/19/2023,,PROD_041,116,2,2,480.4,28.83,429.67,779.91,17.71,9.84,0,returned,returned,credit_card,7339 Oak Ave,Special delivery instructions,TRK192481,,,,
ORD_00473,473,136,CUST_0136,,2023-10-09T03:47:00.000Z,PROD_150,97,3,4,410.4,252.07,880.97,576.92,0,25.9,0,pending,pending,cash,2882 Pine Rd,,TRK132115,,,,
ORD_00474,474,56,CUST_0056,11/26/2023,,PROD_071,29,4,5,186.98,256.06,1020.58,559.17,0,23.87,0,delivered,SHIPPED,bank_transfer,1121 Main St,,,,,,
ORD_00475,475,164,CUST_0164,,,PROD_053,187,3,5,374.19,389.69,111.14,215.03,19.22,34.89,0,,SHIPPED,bank_transfer,3263 Main St,Special delivery instructions,,,,,
ORD_00476,476,63,CUST_0063,27-11-2023,2023-11-17T14:29:00.000Z,PROD_048,70,1,4,144.52,94.56,998.52,120.39,8.45,34.66,20.36,processing,CANCELLED,debit_card,4181 Main St,,,,,,
ORD_00477,477,242,CUST_0242,22-10-2023,2023-02-07T09:17:00.000Z,PROD_075,118,5,4,244.13,300.76,1037.88,680.12,12.71,29.96,0,,CANCELLED,cash,7454 Pine Rd,,,,,,
ORD_00478,478,276,CUST_0276,,2023-07-22T04:39:00.000Z,PROD_148,115,7,5,376.78,397.26,334.52,52.34,20.95,15.53,8.33,,returned,paypal,3450 Oak Ave,,,,,,
ORD_00479,479,280,CUST_0280,11/16/2023,2023-07-01T03:33:00.000Z,PROD_157,40,5,1,326.72,29.62,285.49,749.57,0,10.41,0,delivered,CANCELLED,bank_transfer,3733 Pine Rd,,TRK965581,,,,
ORD_00480,480,123,CUST_0123,17-05-2023,2023-10-18T15:25:00.000Z,PROD_161,104,3,2,282.31,54.71,495.61,328.33,6.85,44.66,0,returned,CANCELLED,paypal,9377 Main St,,TRK185084,,,,
ORD_00481,481,254,CUST_0254,1/23/2023,2023-10-18T15:32:00.000Z,PROD_119,160,4,2,369.43,117.22,531.06,358.82,21.63,4.75,42.74,processing,returned,cash,485 Oak Ave,Special delivery instructions,TRK549413,,,,
ORD_00482,482,7,CUST_0007,01-02-2023,2023-08-12T10:59:00.000Z,PROD_188,69,10,5,426.42,357.21,610.02,65.11,22.82,42.16,0,,processing,bank_transfer,2454 Pine Rd,,,,,,
ORD_00483,483,411,CUST_0411,,,PROD_047,179,8,1,387.06,124.15,910.14,501.83,18.23,8.41,0,returned,SHIPPED,debit_card,9173 Oak Ave,,,,,,
ORD_00484,484,120,CUST_0120,07-07-2023,2023-06-05T10:25:00.000Z,PROD_153,2,7,5,75.35,289.83,317.45,708.63,6.72,3.11,0,processing,returned,bank_transfer,6759 Oak Ave,,,,,,
ORD_00485,485,394,CUST_0394,11/16/2023,2023-07-05T18:04:00.000Z,PROD_021,39,9,3,159.51,377.61,781.84,177.87,21.8,21.68,0,processing,processing,cash,5964 Pine Rd,Special delivery instructions,,,,,
ORD_00486,486,426,CUST_0426,9/15/2023,2023-02-21T09:51:00.000Z,PROD_135,67,6,4,472.81,297.68,182.88,673.97,11.23,7.18,0,SHIPPED,SHIPPED,cash,1733 Oak Ave,,,,,,
ORD_00487,487,139,CUST_0139,11-09-2023,2023-12-03T21:10:00.000Z,PROD_017,194,6,1,496.66,235.84,831.49,588.36,12.59,47.95,0,pending,SHIPPED,paypal,4926 Main St,,TRK552195,,,,
ORD_00488,488,176,CUST_0176,08-04-2023,2023-06-03T21:02:00.000Z,PROD_169,74,9,3,344.67,278.06,217.7,654.85,10.66,38.25,0,,CANCELLED,debit_card,1434 Pine Rd,,TRK760891,,,,
ORD_00489,489,64,CUST_0064,03-05-2023,2023-06-15T00:11:00.000Z,PROD_161,137,6,5,264.77,130,314.81,75.01,0,34.81,0,returned,processing,debit_card,25 Main St,,TRK840619,,,,
ORD_00490,490,375,CUST_0375,10-07-2023,2023-03-21T22:50:00.000Z,PROD_066,148,3,2,391.19,174.34,1021.54,666.47,17.99,47.72,3.47,SHIPPED,SHIPPED,credit_card,3411 Pine Rd,,TRK741563,,,,
ORD_00491,491,73,CUST_0073,11-06-2023,,PROD_090,101,7,3,271.38,278.97,514.62,473.91,0,16.56,0,returned,processing,bank_transfer,1614 Oak Ave,,,,,,
ORD_00492,492,51,CUST_0051,21-08-2023,,PROD_016,105,8,1,360.36,60.04,253.56,685.44,22.53,45.85,46.41,delivered,SHIPPED,bank_transfer,8829 Pine Rd,Special delivery instructions,TRK180255,,,,
ORD_00493,493,361,CUST_0361,22-05-2023,,PROD_094,72,3,5,106.22,25.18,100.04,580.4,15.25,51.78,0,delivered,,cash,17 Oak Ave,,TRK116745,,,,
ORD_00494,494,23,CUST_0023,08-09-2023,2023-10-23T01:27:00.000Z,PROD_096,184,5,5,266.93,294.58,976.04,373.97,9.76,45.65,0,returned,delivered,credit_card,6099 Pine Rd,,TRK559462,,,,
ORD_00495,495,393,CUST_0393,02-02-2023,2023-09-19T18:26:00.000Z,PROD_088,149,4,5,66.54,346.22,782.9,234.84,22.03,48.54,0,delivered,SHIPPED,debit_card,2426 Pine Rd,Special delivery instructions,TRK251489,,,,
ORD_00496,496,5,CUST_0005,25-05-2023,2023-08-27T08:02:00.000Z,PROD_047,89,8,4,351.63,409.45,588.78,264.03,16.78,20.23,0,processing,SHIPPED,debit_card,2788 Oak Ave,Special delivery instructions,TRK900498,,,,
ORD_00497,497,326,CUST_0326,12/15/2023,,PROD_142,96,5,5,371.03,272.32,984.41,613.8,17.64,8.93,4.37,delivered,returned,cash,7639 Oak Ave,,TRK953375,,,,
ORD_00498,498,119,CUST_0119,11/26/2023,2023-04-18T21:50:00.000Z,PROD_170,72,5,3,344.55,55.35,51.91,462.62,0,35.23,0,CANCELLED,processing,debit_card,2914 Main St,,TRK965654,,,,
ORD_00499,499,204,CUST_0204,04-02-2023,2023-03-19T13:01:00.000Z,PROD_084,99,3,2,28.94,411.05,325.47,516.8,5.83,47.31,0,,processing,cash,8923 Pine Rd,,TRK663511,,,,
ORD_00500,500,24,CUST_0024,25-04-2023,2023-12-04T12:43:00.000Z,PROD_150,143,1,2,296.27,325.56,362.37,185.1,13.35,38.75,0,returned,processing,paypal,9729 Pine Rd,,,,,,
ORD_00501,501,352,CUST_0352,10-09-2023,2023-09-26T08:32:00.000Z,PROD_191,1,7,3,142.3,220.93,1003.64,713.33,18.52,40.82,32.9,returned,returned,bank_transfer,3832 Pine Rd,,TRK837763,,,,
ORD_00502,502,4,CUST_0004,11/22/2023,2023-06-21T18:12:00.000Z,PROD_123,156,5,1,160.66,384.34,203.56,241.17,0,42.02,0,pending,CANCELLED,bank_transfer,5656 Oak Ave,,TRK595848,,,,
ORD_00503,503,180,CUST_0180,02-10-2023,2023-01-17T05:48:00.000Z,PROD_044,162,4,1,300.34,320.45,212.65,142.68,0,11.99,0,,SHIPPED,debit_card,2023 Oak Ave,,,,,,
ORD_00504,504,449,CUST_0449,17-06-2023,2023-10-13T09:30:00.000Z,PROD_036,79,2,5,300.42,63.04,57.04,93.55,11.99,41.37,0,delivered,returned,debit_card,89 Main St,Special delivery instructions,TRK658782,,,,
ORD_00505,505,373,CUST_0373,07-04-2023,2023-02-18T14:21:00.000Z,PROD_116,199,3,5,504.44,252.1,233.57,536.63,23.28,12.34,0,processing,returned,debit_card,9609 Main St,,,,,,
ORD_00506,506,406,CUST_0406,12-09-2023,2023-06-15T13:58:00.000Z,PROD_081,56,5,2,338.66,141.45,537.95,366.29,7.48,14.36,0,pending,processing,paypal,3244 Pine Rd,,,,,,
ORD_00507,507,441,CUST_0441,12-11-2023,2023-12-23T15:52:00.000Z,PROD_059,138,10,1,450.12,216.84,766.21,699.34,18.79,9.22,9.08,processing,CANCELLED,paypal,30 Pine Rd,,TRK421109,,,,
ORD_00508,508,454,CUST_0454,9/19/2023,2023-01-06T14:54:00.000Z,PROD_188,9,8,4,370.46,170.91,791.5,235.69,16.04,50.59,30.06,returned,returned,credit_card,4155 Main St,Special delivery instructions,TRK105310,,,,
ORD_00509,509,276,CUST_0276,,2023-09-04T00:59:00.000Z,PROD_029,83,9,1,360.25,139.36,400.74,690.82,14.08,51.9,40.68,delivered,pending,credit_card,5579 Oak Ave,,,,,,
ORD_00510,510,84,CUST_0084,18-11-2023,2023-08-11T17:14:00.000Z,PROD_186,20,5,4,413.62,375.62,539.62,53.67,20.46,15.51,0,,delivered,cash,5108 Main St,Special delivery instructions,,,,,
ORD_00511,511,395,CUST_0395,7/16/2023,2023-09-26T08:26:00.000Z,PROD_130,44,4,4,202.52,274.81,337.17,682.1,24.61,30.2,0,SHIPPED,returned,debit_card,8706 Main St,,,,,,
ORD_00512,512,74,CUST_0074,,2023-02-12T23:21:00.000Z,PROD_068,187,1,1,291.09,201,50.18,351.67,0,48.28,0,,processing,debit_card,8295 Pine Rd,,TRK885053,,,,
